,供应商ID,供应商名,城市名,门店ID,门店名称,总成交额(元),预计收入(元),有效订单,笔单价(元),顾客实付金额(元),顾客实付笔单价(元),总支出(元),商家补贴(元),商家补贴力度,流失订单,流失订单预计损失(元),用户原因流失订单,配送原因流失订单数,商家原因流失订单数,其他原因流失订单数,商品金额,包装费,配送费,开始日,结束日
188,42267060178,河北雄安隆顺（原壹号花坊）,宜春,2042539725,花溪畔花艺生活馆（平安路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
191,42267060178,河北雄安隆顺（原壹号花坊）,成都,2034969550,壹号花坊（清雅花艺美甲生活馆岷江街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
192,42267060178,河北雄安隆顺（原壹号花坊）,成都,304912606,壹号花坊（静花缘柳浪湾街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
193,42267060178,河北雄安隆顺（原壹号花坊）,泸州,2043177265,礼韵花坊（金山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
194,42267060178,河北雄安隆顺（原壹号花坊）,鄂尔多斯,2034959856,壹号花坊（鸢尾花艺坊东胜区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
196,42267060178,河北雄安隆顺（原壹号花坊）,北京,2044215557,壹号花坊（唯美鲜花城北街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
197,42267060178,河北雄安隆顺（原壹号花坊）,榆林,304942552,壹号花坊（1314鲜花坊钟楼上巷店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
198,42267060178,河北雄安隆顺（原壹号花坊）,合肥,335794834,壹号花坊（洒也花艺紫云路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
200,42267060178,河北雄安隆顺（原壹号花坊）,鹰潭,300038921,壹号花坊（我在等你梅园大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
201,42267060178,河北雄安隆顺（原壹号花坊）,金华,2043512851,不忘初心花艺（金东区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
202,42267060178,河北雄安隆顺（原壹号花坊）,合肥,2043493006,雅阳花艺设计（南京路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
203,42267060178,河北雄安隆顺（原壹号花坊）,济宁,2043493007,艾诺鲜花,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
204,42267060178,河北雄安隆顺（原壹号花坊）,吉安,2036081118,壹号花坊（朝花夕拾花艺吉州区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
205,42267060178,河北雄安隆顺（原壹号花坊）,南阳,2036822602,壹号花坊（花之缘梅溪路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
206,42267060178,河北雄安隆顺（原壹号花坊）,兰州,300048980,壹号花坊（博雅鲜花南昌路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
207,42267060178,河北雄安隆顺（原壹号花坊）,贵阳,335744866,壹号花坊（四季春花艺黔春路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
208,42267060178,河北雄安隆顺（原壹号花坊）,苏州,500948104,壹号花坊（月月花屋苏州工业园区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
210,42267060178,河北雄安隆顺（原壹号花坊）,徐州,2043167144,茉里（大黄山街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
214,42267060178,河北雄安隆顺（原壹号花坊）,洛阳,2034998788,壹号花坊（东方花艺西苑路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
215,42267060178,河北雄安隆顺（原壹号花坊）,北京,2043362470,FLOWER埖域（兴寿镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
216,42267060178,河北雄安隆顺（原壹号花坊）,榆林,300068998,壹号花坊（锦卉鲜花店金沙路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
218,42267060178,河北雄安隆顺（原壹号花坊）,赣州,304992542,壹号花坊（浪漫花语女人街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
219,42267060178,河北雄安隆顺（原壹号花坊）,安阳,2034988978,壹号花坊（青青鲜花礼品高新区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
220,42267060178,河北雄安隆顺（原壹号花坊）,苏州,2042529581,壹花境@秘密花园（杜克大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
222,42267060178,河北雄安隆顺（原壹号花坊）,营口,300069000,壹号花坊（爱人鲜花店长征街沿东里店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
225,42267060178,河北雄安隆顺（原壹号花坊）,重庆,2036173490,壹号花坊（玫瑰花店金佛大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
226,42267060178,河北雄安隆顺（原壹号花坊）,汉中,2036895309,壹号花坊（点点花艺天汉大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
227,42267060178,河北雄安隆顺（原壹号花坊）,邯郸,2036822604,壹号花坊（人家有花滏明路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
228,42267060178,河北雄安隆顺（原壹号花坊）,东营,335776278,壹号花坊（云澜花艺北一路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
229,42267060178,河北雄安隆顺（原壹号花坊）,黑河,2036835244,壹号花坊（百合恋婚庆龙江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
233,42267060178,河北雄安隆顺（原壹号花坊）,徐州,2036252943,壹号花坊（玫瑰之约华山南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
234,42267060178,河北雄安隆顺（原壹号花坊）,合肥,300158913,壹号花坊（唯爱花店合巢南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
235,42267060178,河北雄安隆顺（原壹号花坊）,鄂尔多斯,335744865,壹号花坊（满天星鲜花坊东胜区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
236,42267060178,河北雄安隆顺（原壹号花坊）,贵阳,300169063,壹号花坊（花之翼安井未来方舟E4组团店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
237,42267060178,河北雄安隆顺（原壹号花坊）,武汉,304882559,壹号花坊（韦爵爷露甲山店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
238,42267060178,河北雄安隆顺（原壹号花坊）,哈尔滨,2043177277,花样年华（前进街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
239,42267060178,河北雄安隆顺（原壹号花坊）,洛阳,2036093778,壹号花坊（花度花艺洛龙区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
241,42267060178,河北雄安隆顺（原壹号花坊）,萍乡,335786148,壹号花坊（梁氏花木安源区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
242,42267060178,河北雄安隆顺（原壹号花坊）,温州,2036081111,壹号花坊（唯爱花艺万松东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
243,42267060178,河北雄安隆顺（原壹号花坊）,攀枝花,304912608,壹号花坊（龙猫花园农贸农场店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
245,42267060178,河北雄安隆顺（原壹号花坊）,驻马店,2043167138,芙罗拉花艺（华星路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
247,42267060178,河北雄安隆顺（原壹号花坊）,拉萨,300038923,壹号花坊（窑辉鲜花礼仪北京中路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
248,42267060178,河北雄安隆顺（原壹号花坊）,枣庄,300038916,壹号花坊（爱花行府前路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
250,42267060178,河北雄安隆顺（原壹号花坊）,贵阳,304882554,壹号花坊（媛媛花艺工作室瑞金北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
251,42267060178,河北雄安隆顺（原壹号花坊）,上饶,2036081109,壹号花坊（girl花坊丰溪街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
252,42267060178,河北雄安隆顺（原壹号花坊）,连云港,336869429,壹号花坊（花时光海昌南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
254,42267060178,河北雄安隆顺（原壹号花坊）,赣州,2043378235,奇缘花纺（东山街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
255,42267060178,河北雄安隆顺（原壹号花坊）,合肥,300048979,壹号花坊（宇欣花店龙泉东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
256,42267060178,河北雄安隆顺（原壹号花坊）,营口,2034959857,壹号花坊（圣格花艺东新路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
257,42267060178,河北雄安隆顺（原壹号花坊）,佛山,2042499845,红日千语鲜花（桂城南一路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
258,42267060178,河北雄安隆顺（原壹号花坊）,吴忠,2042529607,时空花盟（友谊路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
260,42267060178,河北雄安隆顺（原壹号花坊）,衡阳,2042529598,卡斯曼鲜花（先锋路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
261,42267060178,河北雄安隆顺（原壹号花坊）,太原,2043137386,苏苏花艺（平阳路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
263,42267060178,河北雄安隆顺（原壹号花坊）,兰州,2042529587,水晶花房（安宁区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
264,42267060178,河北雄安隆顺（原壹号花坊）,南充,2043167140,花花花鲜花店（茶盘路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
266,42267060178,河北雄安隆顺（原壹号花坊）,安庆,304902507,壹号花坊（萌宠花语宜城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
267,42267060178,河北雄安隆顺（原壹号花坊）,鹤壁,2042529582,花末花店,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
268,42267060178,河北雄安隆顺（原壹号花坊）,乌鲁木齐,300018942,壹号花坊（乌鲁木齐店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
272,42267060178,河北雄安隆顺（原壹号花坊）,合肥,2043502900,美辰花艺（水阳江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
274,42267060178,河北雄安隆顺（原壹号花坊）,成都,500951613,壹号花坊（花芊谷花艺建设北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
275,42267060178,河北雄安隆顺（原壹号花坊）,合肥,304882551,壹号花坊（花研巧遇人民路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
276,42267060178,河北雄安隆顺（原壹号花坊）,株洲,300038922,壹号花坊（陌上花开万家理想小区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
277,42267060178,河北雄安隆顺（原壹号花坊）,宜昌,2036905313,壹号花坊（未晚中南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
279,42267060178,河北雄安隆顺（原壹号花坊）,嘉兴,336839495,壹号花坊（甜美花苑崇德东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
280,42267060178,河北雄安隆顺（原壹号花坊）,哈尔滨,2036845305,壹号花坊（賀囍の花店道里区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
283,42267060178,河北雄安隆顺（原壹号花坊）,青岛,2042489688,壹号花坊（莱西店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
284,42267060178,河北雄安隆顺（原壹号花坊）,合肥,2043512854,蝶恋花（杨子江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
285,42267060178,河北雄安隆顺（原壹号花坊）,双鸭山,300028996,壹号花坊（鑫源花艺坊社西二号门市店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
286,42267060178,河北雄安隆顺（原壹号花坊）,巴音郭楞蒙古自治州,300048981,壹号花坊（醉美花坊团结北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
288,42267060178,河北雄安隆顺（原壹号花坊）,重庆,2043512849,百合花艺（汉丰街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
289,42267060178,河北雄安隆顺（原壹号花坊）,吉安,300038914,壹号花坊（倾城时光婚庆鲜花会馆吉安店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
290,42267060178,河北雄安隆顺（原壹号花坊）,蚌埠,2034959847,壹号花坊（花之坊凤阳东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
293,42267060178,河北雄安隆顺（原壹号花坊）,阳江,2043167143,花草季花艺生活馆,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
295,42267060178,河北雄安隆顺（原壹号花坊）,石家庄,2043157314,季雨花卉（裕华东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
297,42267060178,河北雄安隆顺（原壹号花坊）,东莞,2042579664,悦尚鲜花（建设路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
298,42267060178,河北雄安隆顺（原壹号花坊）,榆林,304952540,壹号花坊（七彩鲜花新建北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
302,42267060178,河北雄安隆顺（原壹号花坊）,南阳,2043372421,小韩鲜花（新华路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
303,42267060178,河北雄安隆顺（原壹号花坊）,和田地区,2043127366,名花有主（塔乃依北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
304,42267060178,河北雄安隆顺（原壹号花坊）,镇江,500968176,壹号花坊（花之语鲜花北大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
305,42267060178,河北雄安隆顺（原壹号花坊）,天门,2043147294,千喜花坊（新城公旺大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
306,42267060178,河北雄安隆顺（原壹号花坊）,六安,300058941,壹号花坊（名缘花卉春苑新村店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
307,42267060178,河北雄安隆顺（原壹号花坊）,景德镇,2043362463,陌上花花艺（东湖名都店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
308,42267060178,河北雄安隆顺（原壹号花坊）,金华,336879287,壹号花坊（七彩鲜花婚庆四通东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
309,42267060178,河北雄安隆顺（原壹号花坊）,济南,336879283,壹号花坊（满世繁花历黄路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
311,42267060178,河北雄安隆顺（原壹号花坊）,安阳,336809811,壹号花坊（米粒花坊殷都区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
312,42267060178,河北雄安隆顺（原壹号花坊）,嘉兴,304902511,壹号花坊（天蓉北虹路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,183.0,0,0,1,0,0.0,0,0.0,20201001,20201031
313,42267060178,河北雄安隆顺（原壹号花坊）,重庆,2042449615,爱尚花屋（桃源西四路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
314,42267060178,河北雄安隆顺（原壹号花坊）,咸阳,335794838,壹号花坊（贵人花坊安定路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
315,42267060178,河北雄安隆顺（原壹号花坊）,大庆,2042569651,苏小姐的花店（东风路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
316,42267060178,河北雄安隆顺（原壹号花坊）,沈阳,2043463099,金帆花园,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
317,42267060178,河北雄安隆顺（原壹号花坊）,廊坊,300018943,壹号花坊（花城花艺燕昌路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
319,42267060178,河北雄安隆顺（原壹号花坊）,萍乡,335716054,壹号花坊（花果缘韶山东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
323,42267060178,河北雄安隆顺（原壹号花坊）,烟台,2043147297,女王花艺（上夼西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
325,42267060178,河北雄安隆顺（原壹号花坊）,驻马店,335774934,壹号花坊（百合缘花艺文明路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
328,42267060178,河北雄安隆顺（原壹号花坊）,马鞍山,300169067,壹号花坊（婷雅花坊湖西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
329,42267060178,河北雄安隆顺（原壹号花坊）,佳木斯,2042579662,壹号花坊（维维花坊前进路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
334,42267060178,河北雄安隆顺（原壹号花坊）,洛阳,2043368147,雨诺鲜花（光华路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
335,42267060178,河北雄安隆顺（原壹号花坊）,百色,2043362472,幸运小葵（新兴路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
337,42267060178,河北雄安隆顺（原壹号花坊）,洛阳,2042569642,艺源花坊（行署路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
338,42267060178,河北雄安隆顺（原壹号花坊）,合肥,2043482925,曼梦花坊（翠微路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
339,42267060178,河北雄安隆顺（原壹号花坊）,天津,304942556,壹号花坊（饰美花材昆民路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
340,42267060178,河北雄安隆顺（原壹号花坊）,营口,2035018688,壹号花坊（花花喜事站前区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
341,42267060178,河北雄安隆顺（原壹号花坊）,襄阳,304902509,壹号花坊（金蔷薇时尚花艺小北街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
342,42267060178,河北雄安隆顺（原壹号花坊）,成都,2043493009,佳缘花艺（桂湖街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
344,42267060178,河北雄安隆顺（原壹号花坊）,呼和浩特,2043157309,水培花艺（县府街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
345,42267060178,河北雄安隆顺（原壹号花坊）,西宁,2043137385,都市春天花坊（西关大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,328.0,1,0,1,0,0.0,0,0.0,20201001,20201031
346,42267060178,河北雄安隆顺（原壹号花坊）,渭南,2034998786,壹号花坊（芙罗拉花艺西二路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
347,42267060178,河北雄安隆顺（原壹号花坊）,青岛,300158917,壹号花坊（祥和鲜花北江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
349,42267060178,河北雄安隆顺（原壹号花坊）,南宁,2043167135,丽人鲜花（银峰路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
351,42267060178,河北雄安隆顺（原壹号花坊）,湛江,300048982,壹号花坊（邀邀妮之鲜花店陈屋港店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
352,42267060178,河北雄安隆顺（原壹号花坊）,毕节,2036173491,壹号花坊（小野猫花艺望城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
353,42267060178,河北雄安隆顺（原壹号花坊）,兰州,304992545,壹号花坊（众里寻ta花舍安宁东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
354,42267060178,河北雄安隆顺（原壹号花坊）,泸州,300028998,壹号花坊（米粒鲜花之家阳光路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
42,42267060178,河北雄安隆顺（原壹号花坊）,宜春,2036845306,壹号花坊（花遇绿植鲜花文体路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831
53,42267060178,河北雄安隆顺（原壹号花坊）,伊犁哈萨克自治州,2043167141,朝花夕拾（解放路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,437.0,1,0,1,0,0.0,0,0.0,20200801,20200831
